TcCL_Unassigned03524	35	TcCL_Unassigned03524_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
PCON_0060790	46	PCON_0060790_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
LTULEM423_000007300	47	LTULEM423_000007300_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcG_00920	47	TcG_00920_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0133930	29	TcSYL_0133930_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TCDM_07345	45	TCDM_07345_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TevSTIB805.9.10470	58	TevSTIB805.9.10470_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
GH5_01580	62	GH5_01580_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
LENLEM3045_360012900	33	LENLEM3045_360012900_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
LGELEM452_300020200	62	LGELEM452_300020200_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
LSM04_004631	66	LSM04_004631_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
LARLEM1108_290015300	56	LARLEM1108_290015300_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0035960	49	TcSYL_0035960_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcCL_NonESM09141	59	TcCL_NonESM09141_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcG_12170	30	TcG_12170_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
LAMA_000019600	42	LAMA_000019600_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0108390	51	TcSYL_0108390_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
DQ04_16121000	44	DQ04_16121000_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0162080	57	TcSYL_0162080_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
LMJLV39_350058100	53	LMJLV39_350058100_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcCL_ESM10953	54	TcCL_ESM10953_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcCL_Unassigned04116	45	TcCL_Unassigned04116_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
LGELEM452_340016600	62	LGELEM452_340016600_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TCDM_09090	50	TCDM_09090_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
LTULEM423_260010300	37	LTULEM423_260010300_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
LENLEM3045_000010500	37	LENLEM3045_000010500_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcCL_NonESM12339	31	TcCL_NonESM12339_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
CUR178_06454	44	CUR178_06454_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
DQ04_14001010	45	DQ04_14001010_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TcCL_NonESM05251	26	TcCL_NonESM05251_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcCL_NonESM11860	29	TcCL_NonESM11860_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcG_12660	37	TcG_12660_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
TCSYLVIO_002243	28	TCSYLVIO_002243_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
CUR178_06079	44	CUR178_06079_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0067970	63	TcSYL_0067970_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0175190	59	TcSYL_0175190_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcCL_NonESM10593	56	TcCL_NonESM10593_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
TevSTIB805.4.2860	48	TevSTIB805.4.2860_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
Tc_MARK_7112	56	Tc_MARK_7112_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
TcG_07486	59	TcG_07486_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0072090	55	TcSYL_0072090_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
LBRM2903_150013800	61	LBRM2903_150013800_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
DQ04_00851180	89	DQ04_00851180_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
GH5_05857	33	GH5_05857_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcYC6_0101870	66	TcYC6_0101870_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
Baya_241_0010	31	Baya_241_0010_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
DQ04_23301000	50	DQ04_23301000_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcG_11800	39	TcG_11800_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
LTRL590_190019700	52	LTRL590_190019700_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
TcCL_NonESM11679	45	TcCL_NonESM11679_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcG_13020	66	TcG_13020_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
LMJLV39_240021000	62	LMJLV39_240021000_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcG_11935	41	TcG_11935_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
LGELEM452_100009700	50	LGELEM452_100009700_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0178230	56	TcSYL_0178230_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcCL_Unassigned03926	31	TcCL_Unassigned03926_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_Unassigned02427	28	TcCL_Unassigned02427_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0106680	51	TcSYL_0106680_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
LGELEM452_090021600	41	LGELEM452_090021600_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
Baya_349_0010	32	Baya_349_0010_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0037560	28	TcSYL_0037560_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcCL_Unassigned02784	47	TcCL_Unassigned02784_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcCL_ESM08986	38	TcCL_ESM08986_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
BCY84_16561	55	BCY84_16561_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0172880	52	TcSYL_0172880_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
LENLEM3045_000037400	53	LENLEM3045_000037400_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0126980	48	TcSYL_0126980_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
TcBrA4_0122260	56	TcBrA4_0122260_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_NonESM07848	36	TcCL_NonESM07848_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcG_07893	47	TcG_07893_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
TcCL_NonESM12482	36	TcCL_NonESM12482_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
LGELEM452_180021400	36	LGELEM452_180021400_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
TcYC6_0050470	38	TcYC6_0050470_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcCL_NonESM06616	53	TcCL_NonESM06616_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcCL_NonESM10522	41	TcCL_NonESM10522_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcYC6_0002220	44	TcYC6_0002220_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
LSM04_003632	57	LSM04_003632_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcYC6_0004590	60	TcYC6_0004590_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0151820	49	TcSYL_0151820_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
TcCL_Unassigned02193	57	TcCL_Unassigned02193_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0154040	48	TcSYL_0154040_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
LGELEM452_320040900	55	LGELEM452_320040900_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
LTRL590_180017100	66	LTRL590_180017100_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0049910	63	TcSYL_0049910_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcCL_NonESM09576	29	TcCL_NonESM09576_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0090130	46	TcSYL_0090130_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
LENLEM3045_320010400	54	LENLEM3045_320010400_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0016550	50	TcSYL_0016550_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
DQ04_07061010	35	DQ04_07061010_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0038580	44	TcSYL_0038580_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
BCY84_08896	40	BCY84_08896_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0119670	47	TcSYL_0119670_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0037180	56	TcSYL_0037180_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcCL_Unassigned03356	40	TcCL_Unassigned03356_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
TcCL_NonESM12064	47	TcCL_NonESM12064_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
LBRM2903_100012900	50	LBRM2903_100012900_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
LSM04_007966	62	LSM04_007966_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0190020	65	TcSYL_0190020_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM00356	62	TcCL_ESM00356_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
LMARLEM2494_230009900	32	LMARLEM2494_230009900_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
LMJLV39_310016900	56	LMJLV39_310016900_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
DQ04_07681030	32	DQ04_07681030_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0065220	38	TcSYL_0065220_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0021110	37	TcSYL_0021110_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
LENLEM3045_200024300	54	LENLEM3045_200024300_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
TcCL_Unassigned04727	32	TcCL_Unassigned04727_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TCSYLVIO_009046	61	TCSYLVIO_009046_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
LENLEM3045_000005600	27	LENLEM3045_000005600_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcCL_Unassigned00568	35	TcCL_Unassigned00568_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
CUR178_06758	56	CUR178_06758_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcCL_Unassigned02171	53	TcCL_Unassigned02171_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
DQ04_12981000	84	DQ04_12981000_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0151880	61	TcSYL_0151880_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM11557	36	TcCL_ESM11557_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_NonESM12079	62	TcCL_NonESM12079_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0166230	48	TcSYL_0166230_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TcCL_NonESM07537	44	TcCL_NonESM07537_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
Baya_004_0420	49	Baya_004_0420_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM08904	74	TcCL_ESM08904_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0154960	36	TcSYL_0154960_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcG_12085	61	TcG_12085_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcG_09771	33	TcG_09771_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0106220	53	TcSYL_0106220_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
LENLEM3045_120011400	27	LENLEM3045_120011400_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
GH5_05201	44	GH5_05201_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
LTULEM423_310009700	58	LTULEM423_310009700_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0163270	38	TcSYL_0163270_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0203940	42	TcSYL_0203940_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM02174	39	TcCL_ESM02174_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
LSCM1_08097	61	LSCM1_08097_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TCSYLVIO_006285	27	TCSYLVIO_006285_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
GH5_04765	39	GH5_04765_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcYC6_0020670	58	TcYC6_0020670_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0027860	35	TcSYL_0027860_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
LENLEM3045_000010900	52	LENLEM3045_000010900_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
TcBrA4_0005450	44	TcBrA4_0005450_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
LBRM2903_130014600	51	LBRM2903_130014600_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM03175	48	TcCL_ESM03175_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0009290	62	TcSYL_0009290_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0200450	55	TcSYL_0200450_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0101640	52	TcSYL_0101640_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
LBRM2903_310044800	35	LBRM2903_310044800_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0165650	55	TcSYL_0165650_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
Tc_MARK_6583	55	Tc_MARK_6583_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
LENLEM3045_360012100	55	LENLEM3045_360012100_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0172040	41	TcSYL_0172040_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0126390	26	TcSYL_0126390_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
LTULEM423_290014100	46	LTULEM423_290014100_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcCL_Unassigned04607	34	TcCL_Unassigned04607_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
LENLEM3045_000038700	57	LENLEM3045_000038700_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
LMJFC_360029200	27	LMJFC_360029200_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0106620	61	TcSYL_0106620_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0148680	33	TcSYL_0148680_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
LARLEM1108_010013100	65	LARLEM1108_010013100_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
DQ04_03611080	44	DQ04_03611080_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcCL_Unassigned01916	52	TcCL_Unassigned01916_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
LARLEM1108_310009900	66	LARLEM1108_310009900_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
GH5_03418	33	GH5_03418_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcBrA4_0042490	41	TcBrA4_0042490_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
DQ04_03691010	43	DQ04_03691010_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcYC6_0048610	46	TcYC6_0048610_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
LSM04_005527	52	LSM04_005527_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0088770	60	TcSYL_0088770_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TvY486_0044420	57	TvY486_0044420_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcG_11521	52	TcG_11521_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM02923	30	TcCL_ESM02923_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
DQ04_12591010	50	DQ04_12591010_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcG_09141	43	TcG_09141_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
TcG_02888	34	TcG_02888_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0105250	62	TcSYL_0105250_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM10850	37	TcCL_ESM10850_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_Unassigned00951	52	TcCL_Unassigned00951_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcCL_NonESM09753	53	TcCL_NonESM09753_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0020390	57	TcSYL_0020390_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
DQ04_05101030	48	DQ04_05101030_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
LTRL590_310009300	60	LTRL590_310009300_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcCL_Unassigned01832	51	TcCL_Unassigned01832_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
Tc_MARK_5347	94	Tc_MARK_5347_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
TcCL_ESM06838	47	TcCL_ESM06838_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
TcG_09125	34	TcG_09125_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
TcG_01445	30	TcG_01445_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcCL_NonESM12909	65	TcCL_NonESM12909_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0099090	37	TcSYL_0099090_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
LMJSD75_140016900	54	LMJSD75_140016900_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0187060	61	TcSYL_0187060_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0090900	38	TcSYL_0090900_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcCL_ESM11161	40	TcCL_ESM11161_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
LENLEM3045_360065900	67	LENLEM3045_360065900_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0039010	42	TcSYL_0039010_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcYC6_0041010	48	TcYC6_0041010_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
PCON_0079500	29	PCON_0079500_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0156890	50	TcSYL_0156890_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcCL_ESM08269	29	TcCL_ESM08269_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
EMOLV88_000061400	57	EMOLV88_000061400_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0072790	56	TcSYL_0072790_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0072360	31	TcSYL_0072360_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcCL_NonESM12233	58	TcCL_NonESM12233_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
Tc_MARK_5496	34	Tc_MARK_5496_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
TcCL_Unassigned02767	30	TcCL_Unassigned02767_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcG_13025	46	TcG_13025_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
LMJLV39_340011500	59	LMJLV39_340011500_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
JKF63_03917	53	JKF63_03917_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
DQ04_11451030	39	DQ04_11451030_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
Tc_MARK_9060	64	Tc_MARK_9060_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcCL_ESM09285	27	TcCL_ESM09285_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0051630	29	TcSYL_0051630_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
LARLEM1108_040012600	65	LARLEM1108_040012600_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TCSYLVIO_008749	49	TCSYLVIO_008749_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
LTULEM423_170020000	71	LTULEM423_170020000_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
TcSYL_0152970	47	TcSYL_0152970_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb
LPAL13_080008500	55	LPAL13_080008500_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcCL_ESM07347	44	TcCL_ESM07347_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
Baya_033_0580	68	Baya_033_0580_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0082100	57	TcSYL_0082100_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb
LAMA_000492800	45	LAMA_000492800_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcCL_ESM01497	58	TcCL_ESM01497_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
Baya_545_0010	29	Baya_545_0010_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcSYL_0189650	61	TcSYL_0189650_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb
LMJLV39_170009700	63	LMJLV39_170009700_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb
TcG_08127	31	TcG_08127_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
Tc_MARK_4037	46	Tc_MARK_4037_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb
LENLEM3045_110013900	30	LENLEM3045_110013900_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0098600	49	TcSYL_0098600_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
LARLEM1108_330035500	50	LARLEM1108_330035500_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcSYL_0110220	56	TcSYL_0110220_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
TcCL_Unassigned00059	60	TcCL_Unassigned00059_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb
TCSYLVIO_000814	34	TCSYLVIO_000814_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb
TcG_10626	43	TcG_10626_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb
TcG_01552	46	TcG_01552_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
LGELEM452_350029700	47	LGELEM452_350029700_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
PCON_0079540	40	PCON_0079540_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb
LBRM2903_080016400	64	LBRM2903_080016400_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0060750	59	TcSYL_0060750_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
LMARLEM2494_300006000	65	LMARLEM2494_300006000_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcSYL_0136500	40	TcSYL_0136500_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb
TcG_04437	34	TcG_04437_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
TcCL_Unassigned03602	57	TcCL_Unassigned03602_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb
TcCL_Unassigned03634	46	TcCL_Unassigned03634_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0106020	50	TcSYL_0106020_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb
TcCL_Unassigned05526	51	TcCL_Unassigned05526_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb
LMJSD75_330039900	48	LMJSD75_330039900_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb
TcCL_ESM09361	43	TcCL_ESM09361_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb
TcSYL_0134970	54	TcSYL_0134970_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb
