Ortholog_Group	mean	median	min	max	std	skew
OG6_110422	63.0	63.0	63.0	63.0		
OG6_110426	72.25	72.0	62.0	81.0	2.937760164242258	-0.7730802430017648
OG6_110427	54.72	55.0	51.0	56.0	1.3699148392023004	-1.3497357920896924
OG6_110431	62.76923076923077	58.0	55.0	85.0	9.917609306631027	1.7965083537435915
OG6_110432	78.0	78.0	78.0	78.0	0.0	
OG6_110438	91.0	92.0	87.0	94.0	3.605551275463989	-1.1520696383139377
OG6_110442						
OG6_110443						
OG6_110456	75.625	78.0	65.0	87.0	6.385748020222677	-0.5945320482345964
OG6_110457	46.71264367816092	46.0	32.0	55.0	3.2810521780084843	-0.589934169407542
OG6_110462	50.0	50.0	50.0	50.0		
OG6_110469	37.0	37.0	37.0	37.0		
OG6_110479	75.4	79.0	58.0	81.0	9.813256340277677	-2.139539168810631
OG6_110485	57.6	53.0	41.0	78.0	14.791889669680476	0.516582061759898
OG6_110493	60.0	60.0	60.0	60.0		
OG6_110518	61.4	60.0	50.0	67.0	3.224903099319419	-0.7430109373476862
OG6_110519	85.88709677419355	88.0	52.0	90.0	8.358964636470231	-3.545446651836023
OG6_110548	71.5	71.5	71.0	72.0	0.7071067811865476	
OG6_110550	70.35897435897436	74.0	54.0	81.0	9.2180805728033	-1.21674715154429
OG6_110552	73.54471544715447	74.0	65.0	90.0	4.198461920791135	0.07913553123275612
OG6_110556	63.03921568627451	62.0	58.0	71.0	2.8910951856604483	1.2876820231320503
OG6_110557	88.0	88.0	88.0	88.0		
OG6_110568						
OG6_110573						
OG6_110575	94.03125	94.0	93.0	95.0	0.7760042137015363	-0.05464978112995694
OG6_110580						
OG6_110581	90.0	90.0	90.0	90.0		
OG6_110586	29.333333333333332	26.5	24.0	47.0	8.733078876700167	2.3504995422478268
OG6_110588	65.0	65.0	65.0	65.0		
OG6_110596	63.0	63.0	63.0	63.0		
OG6_110603	88.27659574468085	88.0	87.0	91.0	1.0571110685665155	0.5641390329047781
OG6_110611	82.0	82.0	82.0	82.0		
OG6_110616	71.0	71.0	71.0	71.0	0.0	
OG6_110620	51.30769230769231	51.0	50.0	58.0	2.0970064133034723	3.1069241471298157
OG6_110627						
OG6_110630	50.76923076923077	50.0	33.0	72.0	10.148133591188843	0.2784153215481772
OG6_110637						
OG6_110673						
OG6_110710	83.13333333333334	83.0	77.0	89.0	1.7731734670201165	-0.04294397276899104
OG6_110726	76.5	76.5	76.0	77.0	0.7071067811865476	
OG6_110729	86.0	86.0	86.0	86.0		
OG6_110734	46.225	46.0	45.0	51.0	1.073873888408283	3.5783986714501976
OG6_110737	93.11458333333333	94.0	84.0	95.0	1.8345789229579124	-3.1809890456048837
OG6_110767	49.64705882352941	50.0	49.0	50.0	0.4925921830718887	-0.6766922918967451
OG6_110770	62.0	62.0	62.0	62.0		
OG6_110772	75.0	75.0	75.0	75.0		
OG6_110782						
OG6_110785	49.642857142857146	49.0	47.0	58.0	2.4994504890580953	3.233780280149649
OG6_110787	45.0	45.0	45.0	45.0		
OG6_110788	41.0	43.0	38.0	43.0	2.7386127875258306	-0.6085806194501846
OG6_110798	91.4	91.0	90.0	94.0	1.6733200530681507	1.0885117692152344
OG6_110804						
OG6_110822	56.66197183098591	56.0	45.0	61.0	3.960316228253319	-0.42028305485566786
OG6_110833	81.87654320987654	85.0	50.0	90.0	10.51710834313475	-2.1752581243957745
OG6_110836	56.0	57.0	52.0	59.0	3.605551275463989	-1.1520696383139377
OG6_110840	62.5	64.0	51.0	76.0	4.874658457981157	0.01974293863185359
OG6_110841	60.0	60.0	60.0	60.0		
OG6_110843	81.0	81.0	81.0	81.0		
OG6_110853	82.0	82.0	82.0	82.0		
OG6_110858	53.013888888888886	52.0	43.0	63.0	5.719975021012028	-0.10959555602758764
OG6_110859	82.88157894736842	83.0	67.0	87.0	2.6023943091604838	-3.4422828024816092
OG6_110865	68.05	71.0	59.0	83.0	5.536758636831811	-0.42813284852073774
OG6_110868						
OG6_110870	68.0	68.0	59.0	77.0	12.727922061357855	
OG6_110890	80.66666666666667	82.0	66.0	85.0	3.4209499485851347	-1.9114491478467024
OG6_110893	89.88235294117646	87.0	87.0	96.0	3.6208140131256457	0.5283219976829208
OG6_110910	85.0	85.0	85.0	85.0		
OG6_110917	93.0	94.0	66.0	97.0	5.073533358591498	-2.7846745058472604
OG6_110918						
OG6_110926	70.0	70.0	70.0	70.0		
OG6_110951						
OG6_110973	79.33333333333333	79.0	76.0	83.0	3.511884584284246	0.42327316026801853
OG6_110993	74.0	74.0	74.0	74.0		
OG6_110995	79.1407249466951	79.0	52.0	94.0	5.507320721059513	-1.0863613398760394
OG6_110996	60.28	61.0	36.0	84.0	11.713667231059622	-0.18444994951244487
OG6_111026	70.0	70.0	70.0	70.0	0.0	
OG6_111040	50.0	50.0	50.0	50.0	0.0	0.0
OG6_111055	95.55128205128206	96.0	93.0	97.0	0.7498473593145789	-1.1276913377592954
OG6_111056	54.94117647058823	54.0	52.0	71.0	4.2052138506158965	3.904310725138725
OG6_111071						
OG6_111073						
OG6_111081						
OG6_111083	61.0	61.0	61.0	61.0		
OG6_111086	52.1	50.0	47.0	72.0	6.750438582242755	2.7079909042077266
OG6_111087	90.52542372881356	93.0	54.0	96.0	7.946602902420123	-3.7189119513650732
OG6_111096	72.375	74.0	54.0	80.0	8.016723591521489	-2.0405731301859986
OG6_111103	71.2	74.0	65.0	76.0	3.5231378059905625	-0.5250041358028235
OG6_111110	42.333333333333336	38.0	21.0	80.0	13.543756249037166	1.1727084414544948
OG6_111115						
OG6_111121	42.333333333333336	42.0	42.0	43.0	0.5773502691896263	1.7320508075688408
OG6_111153	72.02564102564102	75.0	52.0	83.0	9.058216273156757	-0.9685819788516534
OG6_111159	96.0	96.0	96.0	96.0		
OG6_111162	50.0	50.0	50.0	50.0		
OG6_111169	91.91743119266054	92.0	72.0	95.0	3.2973851603482216	-4.090067555707694
OG6_111171	72.5	72.5	66.0	79.0	9.192388155425117	
OG6_111179	68.15277777777777	69.0	59.0	75.0	3.1962113232953144	-1.5509691615856969
OG6_111180						
OG6_111188						
OG6_111189	76.0	76.0	75.0	77.0	1.4142135623730951	
OG6_111216	89.25490196078431	91.0	69.0	94.0	4.444516339287784	-2.7382935119621257
OG6_111218	72.0	72.0	72.0	72.0		
OG6_111243						
OG6_111274	53.11764705882353	48.0	31.0	83.0	14.717686439031342	0.39893181790165283
OG6_111284	78.7843137254902	81.0	67.0	89.0	5.300125589960095	-1.194828728101817
OG6_111291	36.857142857142854	36.0	29.0	43.0	5.785861256216786	-0.36730535270006076
OG6_111294	45.0	45.0	45.0	45.0		
OG6_111295	70.0	70.0	70.0	70.0		
OG6_111303	52.0	52.0	52.0	52.0	0.0	
OG6_111312	56.875	57.0	46.0	74.0	8.919280880686033	0.9255475823275003
OG6_111319	73.0	73.0	70.0	76.0	4.242640687119285	
OG6_111322	91.375	91.0	70.0	94.0	3.247696908775141	-4.013127433689099
OG6_111342	46.0	46.0	46.0	46.0		
OG6_111355						
OG6_111356	72.95833333333333	74.0	54.0	88.0	8.269793997048733	-0.41331455832976627
OG6_111395	64.15384615384616	67.0	55.0	72.0	5.444357229372963	-0.7544368499536255
OG6_111396						
OG6_111399	60.0	60.0	60.0	60.0		
OG6_111400						
OG6_111401	58.125	51.0	45.0	84.0	15.141593613053322	0.7880900126723756
OG6_111402	47.23076923076923	47.0	43.0	52.0	2.1782138059922826	0.08202320274595139
OG6_111409	55.0	55.0	55.0	55.0		
OG6_111424	82.52941176470588	83.0	63.0	86.0	3.3427709534245404	-4.954299697376978
OG6_111425						
OG6_111426						
OG6_111434	49.8	48.0	48.0	57.0	4.024922359499621	2.236067977499793
OG6_111446	45.0	45.0	44.0	46.0	1.4142135623730951	
OG6_111447	50.0	50.0	50.0	50.0		
OG6_111450	91.89344262295081	92.0	88.0	94.0	1.0349861423528741	-1.465841027343539
OG6_111453						
OG6_111482	62.6	64.0	30.0	83.0	16.47422228816887	-0.6409199664600312
OG6_111487	50.142857142857146	48.0	46.0	59.0	4.775931721614518	1.2644299059748891
OG6_111489	53.0	53.0	53.0	53.0		
OG6_111490	60.833333333333336	65.0	42.0	80.0	13.977362650609972	-0.21736709635074516
OG6_111491	71.47058823529412	71.0	62.0	76.0	3.540355582008511	-0.57796425996214
OG6_111511	95.0	95.0	95.0	95.0		
OG6_111516						
OG6_111525	52.0	52.0	52.0	52.0		
OG6_111528						
OG6_111530	82.05555555555556	82.0	61.0	88.0	4.107966578259812	-2.094289682098387
OG6_111538	63.54838709677419	64.0	60.0	68.0	2.124620848372476	-0.3236367732755868
OG6_111542	80.25	81.0	73.0	86.0	5.439056290693574	-0.769085364809835
OG6_111545	68.19333333333333	68.0	51.0	81.0	5.531722630182269	-0.9724137922140179
OG6_111546	53.03370786516854	53.0	36.0	65.0	6.1670853551190445	0.5043692606576744
OG6_111547	67.77215189873418	71.0	50.0	85.0	10.721353443895905	-0.5781700346931267
OG6_111563	52.857142857142854	53.0	42.0	77.0	12.348124978157228	1.3556744450018796
OG6_111569	55.0	55.0	55.0	55.0		
OG6_111575	80.68581687612209	83.0	48.0	91.0	6.3439903651092555	-1.894294776630917
OG6_111576	58.0	58.0	58.0	58.0	0.0	
OG6_111578	76.0	76.0	76.0	76.0		
OG6_111583	84.0	84.0	84.0	84.0		
OG6_111587	86.0	86.0	86.0	86.0		
OG6_111588						
OG6_111594	86.0	87.0	84.0	87.0	1.7320508075688772	-1.7320508075688774
OG6_111599	85.43333333333334	92.0	46.0	96.0	15.092221216339821	-1.9730078007957286
OG6_111620						
OG6_111629	59.333333333333336	58.0	56.0	64.0	4.163331998932266	1.2933427807333906
OG6_111639	52.333333333333336	52.5	48.0	56.0	3.011090610836324	-0.28082457308027275
OG6_111652	55.285714285714285	53.0	50.0	67.0	6.626066850308854	1.2207750504205144
OG6_111674	46.0	46.0	46.0	46.0		
OG6_111708	83.0	83.0	83.0	83.0		
OG6_111712						
OG6_111733	55.904761904761905	55.0	33.0	87.0	12.417345778807812	0.3317315726110794
OG6_111735						
OG6_111745						
OG6_111776	58.24731182795699	65.0	33.0	83.0	12.719939767749871	-0.5757826320703973
OG6_111796	75.69736842105263	78.0	31.0	90.0	6.6049306071410605	-1.7098108603685258
OG6_111801	69.0	68.5	60.0	79.0	7.874007874011811	0.36051648954892784
OG6_111812	56.97435897435897	57.0	50.0	70.0	3.7206840558544942	0.592075958265307
OG6_111818	82.0	82.0	82.0	82.0		
OG6_111825	53.0	53.0	53.0	53.0		
OG6_111829						
OG6_111830	45.0	45.0	45.0	45.0		
OG6_111835						
OG6_111836	94.85365853658537	96.0	85.0	97.0	2.5852130800636615	-2.1882743882057065
OG6_111850	86.0	86.0	86.0	86.0		
OG6_111877	60.40625	64.0	40.0	80.0	9.991613546862249	-0.7019229226194846
OG6_111882	56.94736842105263	58.0	44.0	61.0	4.660396790576317	-2.5612261102034317
OG6_111883	71.05454545454545	71.0	69.0	74.0	1.0614138338081558	1.3344595751959978
OG6_111900						
OG6_111912	55.55555555555556	56.0	50.0	61.0	3.0459444804161784	-0.06964904832206335
OG6_111931						
OG6_111940	45.0	45.0	45.0	45.0		
OG6_111949	42.0	42.0	42.0	42.0		
OG6_111950						
OG6_111951	43.0	43.0	43.0	43.0		
OG6_111963	75.67692307692307	76.0	64.0	88.0	4.660699023174033	-0.4763318020139763
OG6_111964	79.9746835443038	82.0	72.0	91.0	4.123026905091741	-0.6660934997613164
OG6_111967	67.5	67.5	63.0	72.0	6.363961030678928	
OG6_111976	86.02649006622516	86.0	81.0	91.0	2.4054023083261256	-0.34901954526761164
OG6_111978	82.0	82.0	82.0	82.0		
OG6_111983	73.56164383561644	74.0	41.0	88.0	6.186872979161119	-2.1057753145213542
OG6_112006	89.5	89.5	88.0	91.0	2.1213203435596424	
OG6_112007	42.375	41.0	39.0	53.0	2.965223969869622	1.1245324748803882
OG6_112009	81.0	81.0	81.0	81.0		
OG6_112016	36.0	36.0	36.0	36.0		
OG6_112019						
OG6_112020	57.0	57.0	57.0	57.0		
OG6_112026						
OG6_112045						
OG6_112077	90.15189873417721	90.0	87.0	92.0	1.0511118361895935	-0.3120163184007505
OG6_112083	70.28301886792453	71.0	58.0	77.0	4.289420610375496	-1.230809968563842
OG6_112102	79.05263157894737	81.0	69.0	86.0	4.791366504709921	-0.793746933751359
OG6_112120	28.0	28.0	28.0	28.0		
OG6_112125	44.0	44.0	44.0	44.0		
OG6_112135	78.0	81.0	41.0	83.0	11.239810200058244	-3.4702256253815307
OG6_112142						
OG6_112163						
OG6_112186	44.04	44.0	41.0	51.0	2.7624301634907003	0.5678905638375356
OG6_112200	73.0	73.0	73.0	73.0		
OG6_112202	47.40909090909091	46.0	35.0	69.0	11.47111939117452	0.6594148213884936
OG6_112249	48.0	48.0	48.0	48.0		
OG6_112253	72.0	72.0	62.0	84.0	4.763497569109183	0.16641869366657228
OG6_112255						
OG6_112265	94.0	94.0	94.0	94.0		
OG6_112267	76.0	76.0	75.0	77.0	1.4142135623730951	
OG6_112269	59.0	59.0	59.0	59.0		
OG6_112279	80.12280701754386	80.0	77.0	89.0	2.0447683717809197	1.5296258086714964
OG6_112296	36.0	36.0	36.0	36.0		
OG6_112319	64.0	64.0	64.0	64.0		
OG6_112329	79.66666666666667	82.0	59.0	85.0	5.541359640617693	-2.880746272200732
OG6_112330						
OG6_112367	44.666666666666664	38.0	32.0	61.0	10.38780737480604	0.29338268912449245
OG6_112371	62.142857142857146	60.0	60.0	74.0	5.2417736002416655	2.6186117316070177
OG6_112373	45.2	47.0	30.0	57.0	9.705668446840743	-0.8463546238257785
OG6_112377	81.0	81.0	81.0	81.0		
OG6_112379	49.5	49.5	49.0	50.0	0.5477225575051661	0.0
OG6_112381	88.0	88.0	88.0	88.0		
OG6_112384	94.0	94.0	94.0	94.0		
OG6_112398	48.5	48.5	48.0	49.0	0.5773502691896257	0.0
OG6_112400	88.56934306569343	90.0	74.0	94.0	3.1664500916501352	-1.0271761393547956
OG6_112415	66.87096774193549	67.0	61.0	70.0	1.5201797884152706	-0.4113086903665264
OG6_112426	50.18518518518518	49.0	43.0	80.0	6.839011607833385	3.358300795449866
OG6_112431	89.69333333333333	91.0	80.0	94.0	3.0578800876801298	-1.626754564320522
OG6_112436	64.0	64.0	64.0	64.0		
OG6_112442	77.0	77.0	77.0	77.0		
OG6_112448	79.0	79.0	79.0	79.0		
OG6_112449	73.92207792207792	73.0	68.0	81.0	3.485935024329662	-0.24494040220531435
OG6_112472	91.5	91.5	90.0	93.0	2.1213203435596424	
OG6_112474	92.32142857142857	93.0	86.0	94.0	1.4657595118721625	-1.6372224084199594
OG6_112509	54.333333333333336	55.0	52.0	56.0	2.0816659994661335	-1.2933427807334064
OG6_112512	46.0	46.0	46.0	46.0		
OG6_112513	64.0	64.0	64.0	64.0		
OG6_112530						
OG6_112538	43.0	43.0	43.0	43.0		
OG6_112541	42.333333333333336	38.0	34.0	60.0	10.764137989949157	1.0171010768204676
OG6_112551	82.0	82.0	82.0	82.0		
OG6_112553						
OG6_112572	75.72222222222223	73.0	68.0	87.0	6.0566497782146635	0.6573863713180027
OG6_112578						
OG6_112597	52.5	52.5	48.0	57.0	6.363961030678928	
OG6_112598	42.75	42.0	40.0	45.0	1.544785951633311	0.32181989784230297
OG6_112616	76.02702702702703	77.0	62.0	91.0	5.854334474237512	-0.8005456357564883
OG6_112617	92.0	92.0	92.0	92.0		
OG6_112627	58.0	58.0	58.0	58.0		
OG6_112675						
OG6_112687	50.0	50.0	50.0	50.0		
OG6_112689	52.0	52.0	52.0	52.0		
OG6_112707	38.0	38.0	38.0	38.0		
OG6_112723	74.32608695652173	72.0	65.0	87.0	5.120999675957752	0.302902147185426
OG6_112724	57.0	57.0	57.0	57.0		
OG6_112726	85.29545454545455	87.0	63.0	92.0	6.621246792780731	-2.2955668531856546
OG6_112731	71.72	71.0	65.0	76.0	3.6574125644595616	-0.2617725343393145
OG6_112734	76.76470588235294	80.0	46.0	84.0	9.450723595079273	-2.5534691759508967
OG6_112739	45.55555555555556	46.0	29.0	53.0	4.9494173420862175	-2.1402080457894335
OG6_112747	64.6	59.0	38.0	89.0	19.772997460461795	0.10406605944269051
OG6_112756	77.33333333333333	79.0	65.0	88.0	8.772647809726315	-0.3529592361018903
OG6_112761	65.0	65.0	65.0	65.0		
OG6_112772	74.13953488372093	72.0	71.0	89.0	3.9736117393004755	2.630866943630186
OG6_112775						
OG6_112826	41.0	41.0	41.0	41.0		
OG6_112827	54.0	54.0	54.0	54.0	0.0	
OG6_112837	50.166666666666664	49.0	48.0	56.0	2.9268868558020245	2.196195439348796
OG6_112838						
OG6_112841	56.0	56.0	56.0	56.0		
OG6_112848						
OG6_112860	86.0	86.0	86.0	86.0		
OG6_112873	50.0	50.0	50.0	50.0		
OG6_112889	83.0	83.0	83.0	83.0		
OG6_112891	50.0	50.0	39.0	61.0	15.556349186104045	
OG6_112899	49.91752577319588	49.0	46.0	69.0	3.271308680192018	3.5073388690020164
OG6_112902	86.5	86.5	86.0	87.0	0.7071067811865476	
OG6_112911	66.08988764044943	67.0	46.0	73.0	4.50666286896464	-1.2756478018815927
OG6_112912	43.0	43.0	43.0	43.0		
OG6_112916	90.59322033898304	91.0	86.0	93.0	1.0020434994308425	-1.2231606642688921
OG6_112919	47.5	47.0	38.0	58.0	8.34665601703261	0.33018982160281013
OG6_112923	84.0	84.0	84.0	84.0		
OG6_112936	83.425	84.0	80.0	87.0	1.8795457716406625	-0.2915926706674655
OG6_112937						
OG6_112940						
OG6_112943	79.54545454545455	79.0	65.0	92.0	9.158690231977912	0.11894350611762641
OG6_112946	51.214285714285715	51.0	48.0	58.0	2.190137734642115	2.2960368221447496
OG6_112956	77.45161290322581	78.0	71.0	81.0	2.774315527420376	-0.6996842672024307
OG6_112960	55.5	55.5	44.0	67.0	16.263455967290593	
OG6_112961						
OG6_112971	51.142857142857146	51.0	50.0	52.0	0.690065559342353	-0.17389652095429178
OG6_112974	66.0	66.0	66.0	66.0		
OG6_113016						
OG6_113023	49.4	51.0	43.0	56.0	5.68330889535313	-0.18466981525028509
OG6_113033						
OG6_113036	69.23809523809524	72.0	51.0	85.0	8.999470883917354	-0.20701107829983523
OG6_113041						
OG6_113051	55.0	55.0	55.0	55.0		
OG6_113055	95.0	95.0	95.0	95.0		
OG6_113060	82.42685370741484	84.0	49.0	95.0	6.528910091936913	-2.9217728783166645
OG6_113062	69.0	69.0	69.0	69.0		
OG6_113114	39.5	39.5	38.0	41.0	2.1213203435596424	
OG6_113138						
OG6_113159	57.0	57.0	57.0	57.0		
OG6_113171	47.578947368421055	46.0	31.0	66.0	10.808000069257774	0.10610151636313578
OG6_113172						
OG6_113191	50.0	50.0	50.0	50.0		
OG6_113196						
OG6_113198	52.0	52.0	52.0	52.0		
OG6_113245	55.5	53.0	52.0	64.0	5.686240703077327	1.9580635432001847
OG6_113253						
OG6_113255	91.68354430379746	95.0	81.0	97.0	4.625859043706667	-0.4438134513238196
OG6_113294	78.94444444444444	80.0	67.0	84.0	4.154636721701208	-1.0657067696440359
OG6_113297						
OG6_113309	72.66666666666667	73.0	70.0	75.0	2.516611478423583	-0.585582726281405
OG6_113318	68.19540229885058	68.0	60.0	83.0	4.398305911872581	-0.01327552282684105
OG6_113322	62.666666666666664	71.0	42.0	75.0	18.009256878986797	-1.6364200558077737
OG6_113325	81.42307692307692	82.0	68.0	89.0	3.5908002107951065	-2.059163869470543
OG6_113339	77.25352112676056	77.0	73.0	85.0	3.4916975399168844	0.5503280974000044
OG6_113370						
OG6_113371	54.36363636363637	54.0	47.0	61.0	3.6131074512869743	-0.20455800857295522
OG6_113386	77.87272727272727	78.0	69.0	82.0	2.1777880849065494	-1.3714258366679921
OG6_113388	67.0	67.0	67.0	67.0		
OG6_113395	75.0	75.0	74.0	76.0	1.4142135623730951	
OG6_113402	50.53333333333333	50.0	49.0	52.0	0.9904304018720242	0.14854624783546447
OG6_113409	89.5	89.5	89.0	90.0	0.7071067811865476	
OG6_113417						
OG6_113424	84.0	84.0	84.0	84.0		
OG6_113460	80.90697674418605	81.0	68.0	89.0	3.7149245553345005	-1.6385822690274092
OG6_113464	96.04477611940298	97.0	87.0	97.0	2.010825518860319	-3.808772261246056
OG6_113472	81.76	79.0	72.0	91.0	6.9957129729570795	0.07381788485862367
OG6_113476	81.0	81.0	81.0	81.0		
OG6_113483	65.26315789473684	66.0	50.0	84.0	10.300173166091044	0.0830139888517716
OG6_113498	45.0	45.0	40.0	50.0	7.0710678118654755	
OG6_113503	93.0	93.0	93.0	93.0		
OG6_113504	82.68518518518519	83.0	76.0	86.0	1.4898913987783606	-2.5605809062277136
OG6_113515	34.0	34.0	34.0	34.0		
OG6_113518	57.0	57.0	56.0	58.0	1.4142135623730951	
OG6_113525						
OG6_113537	71.0	71.0	71.0	71.0		
OG6_113542						
OG6_113577	79.0	79.0	78.0	80.0	1.0	0.0
OG6_113616						
OG6_113629	37.0	37.0	37.0	37.0		
OG6_113647	87.0	87.0	87.0	87.0		
OG6_113658						
OG6_113672	35.0	35.0	35.0	35.0		
OG6_113673	52.166666666666664	49.5	47.0	65.0	6.794605703546502	1.755480502379882
OG6_113675	48.8125	49.0	46.0	50.0	0.9810708435174297	-1.5147584428257443
OG6_113680	49.666666666666664	50.0	49.0	50.0	0.5773502691896263	-1.7320508075688408
OG6_113684						
OG6_113748						
OG6_113750	27.0	27.0	27.0	27.0	0.0	
OG6_113776	52.0	52.0	52.0	52.0	0.0	
OG6_113784	41.142857142857146	41.0	36.0	45.0	2.2483204964917816	-0.2542960984997111
OG6_113793	50.57142857142857	51.0	38.0	66.0	6.705008788744639	0.24139177040561138
OG6_113794	54.166666666666664	53.5	38.0	68.0	7.883340587817414	0.013327331101978857
OG6_113795	68.18367346938776	64.0	53.0	87.0	10.098831346142141	0.3356695491396709
OG6_113796	56.05263157894737	57.0	43.0	78.0	8.017159958561983	0.6880675486606355
OG6_113797	51.26315789473684	51.0	39.0	59.0	4.828642611923584	-0.5739479168627896
OG6_113798	76.0	76.0	76.0	76.0		
OG6_113863						
OG6_113901	74.0	74.0	74.0	74.0		
OG6_113914	79.3625	80.0	76.0	82.0	1.0583453768543	-0.7780271026921445
OG6_113918	90.0	90.0	90.0	90.0		
OG6_113920	71.0	71.0	71.0	71.0		
OG6_113941	49.0	47.0	45.0	57.0	4.381780460041329	1.5404696929832797
OG6_113943						
OG6_113948	70.0	70.0	70.0	70.0		
OG6_113949						
OG6_113977	86.0	86.0	86.0	86.0		
OG6_114015	60.0	58.5	58.0	65.0	3.366501646120692	1.8871047289673084
OG6_114035	63.0	63.0	63.0	63.0		
OG6_114041	91.1063829787234	91.0	88.0	93.0	1.0050750037595406	-1.2945291607413
OG6_114061	89.65	93.0	78.0	95.0	6.106726231227162	-1.0955095955080045
OG6_114094	59.0	59.0	49.0	69.0	10.984838035522722	0.0
OG6_114114	93.09722222222223	96.0	52.0	96.0	6.1281151255647295	-4.676094630493394
OG6_114115	65.0	65.0	65.0	65.0		
OG6_114135						
OG6_114137						
OG6_114138	58.2027027027027	57.0	56.0	85.0	6.038642072087658	3.729474815081338
OG6_114143	55.0	55.0	55.0	55.0		
OG6_114149	87.5	87.5	87.0	88.0	0.7071067811865476	
OG6_114154	82.4074074074074	82.0	76.0	87.0	2.149289288217023	-0.3926270767872156
OG6_114159	62.5974025974026	72.0	45.0	80.0	12.2852711773722	-0.36724919058219757
OG6_114160						
OG6_114163	76.75	77.0	74.0	81.0	2.1756225162774303	0.14427286785754487
OG6_114169	80.0	80.0	80.0	80.0		
OG6_114182	81.73529411764706	80.0	75.0	87.0	3.466802067834288	-0.1525433488796575
OG6_114185	96.0	96.0	96.0	96.0		
OG6_114209						
OG6_114238	61.666666666666664	62.0	57.0	66.0	4.509249752822895	-0.3308318147058942
OG6_114250	53.27777777777778	53.0	52.0	59.0	1.6735153404648684	2.554729631987738
OG6_114263	52.0	52.0	52.0	52.0		
OG6_114273	54.0	54.0	54.0	54.0	0.0	
OG6_114305	48.714285714285715	50.0	47.0	50.0	1.6035674514745468	-0.37416573867739666
OG6_114349	33.0	33.0	33.0	33.0		
OG6_114366	59.0	59.0	59.0	59.0		
OG6_114388	57.166666666666664	57.5	54.0	60.0	2.48327740429189	-0.1654308979338309
OG6_114394						
OG6_114403	55.138297872340424	49.0	32.0	79.0	15.0544538930459	0.40788306612678765
OG6_114410						
OG6_114427	47.0	47.0	47.0	47.0		
OG6_114431						
OG6_114484						
OG6_114504						
OG6_114523	67.13636363636364	67.0	64.0	70.0	1.9952374585137054	0.3369681053336147
OG6_114544						
OG6_114564	74.89655172413794	77.0	52.0	87.0	9.630104685628169	-1.0509962110365252
OG6_114565	63.40909090909091	61.0	31.0	94.0	9.645358682812162	0.6777187459681175
OG6_114614	77.42226890756302	79.0	44.0	87.0	5.899531462141692	-1.5332042661603142
OG6_114670	50.4	49.0	48.0	58.0	4.277849927241487	2.1600657609858054
OG6_114672	91.66666666666667	94.0	87.0	94.0	4.041451884327382	-1.7320508075688883
OG6_114707	80.33333333333333	83.0	47.0	86.0	7.195083791675452	-4.174544314751766
OG6_114750	48.76	49.0	46.0	51.0	1.1647603473104113	-0.006053201249453108
OG6_114751	74.0	74.0	74.0	74.0		
OG6_114767	76.04225352112677	76.0	69.0	85.0	3.382461570759672	0.897007447647215
OG6_114768						
OG6_114778	65.02816901408451	63.0	53.0	80.0	5.112929914822156	0.9169169639199625
OG6_114792	62.8	67.0	43.0	71.0	10.549354903921325	-1.2436976276961427
OG6_114794	76.78217821782178	77.0	74.0	84.0	1.5401555791285493	1.1115553452608307
OG6_114800	74.0	74.0	74.0	74.0	0.0	0.0
OG6_114813	45.0	45.0	45.0	45.0		
OG6_114814	50.57142857142857	50.0	48.0	52.0	1.5118578920369092	-0.5952940449895274
OG6_114819						
OG6_114837	85.62616822429906	87.0	72.0	94.0	6.947951190460291	-1.0461819603914648
OG6_114853	82.92957746478874	83.0	78.0	87.0	1.6760833908845927	0.32021762730672576
OG6_114860	75.0	75.0	75.0	75.0		
OG6_114861	75.33333333333333	75.0	68.0	84.0	7.393691004272943	0.08345942106251271
OG6_114883	89.2	90.0	87.0	90.0	1.3038404810405282	-1.71439232801178
OG6_114888	63.0	63.0	63.0	63.0		
OG6_114893	80.0	80.0	77.0	83.0	4.242640687119285	
OG6_114897						
OG6_114904						
OG6_114905	52.5	52.5	38.0	67.0	20.506096654409877	
OG6_114909	53.0	53.0	53.0	53.0		
OG6_114913	54.916666666666664	59.5	35.0	66.0	11.484838490441001	-0.6250961337732086
OG6_114916	63.0	63.0	63.0	63.0		
OG6_114917	49.54545454545455	50.0	49.0	50.0	0.5096471914376253	-0.19621416870349404
OG6_114920	89.21428571428571	90.5	75.0	95.0	5.120669326894747	-0.5890839056803864
OG6_114928						
OG6_114947	77.45454545454545	79.0	71.0	85.0	3.1728205673351004	-0.7028560040659364
OG6_114959	83.60240963855422	82.0	82.0	91.0	2.1692966098183453	1.1977756364010024
OG6_114961						
OG6_114969	77.41071428571429	77.0	71.0	93.0	3.98075728617415	3.246489184210989
OG6_114970	67.0	67.0	67.0	67.0	0.0	
OG6_114984	72.84868421052632	75.5	57.0	90.0	7.231974502919298	-0.6623727259837531
OG6_115010	84.0	84.0	84.0	84.0		
OG6_115039	34.0	34.0	34.0	34.0		
OG6_115069	51.0	51.0	51.0	51.0		
OG6_115071	73.0	73.0	73.0	73.0		
OG6_115080						
OG6_115144	69.0	69.0	69.0	69.0		
OG6_115152						
OG6_115158	47.0	47.0	47.0	47.0		
OG6_115164						
OG6_115170						
OG6_115186	84.75	85.0	82.0	92.0	1.2799601057612737	3.73211801427618
